session_id,user_id,role,fecha,hora_inicio,n_clics,duracion_min,M1_pre,M2_pre,M3_pre,costo_sesion_total,M1_post,M2_post,M3_post
us_vta_001_20260206160019,us_vta_001,Ventas,2026-02-06,16,119,475.78,3.0,111.1,0.3277,357.0,3.0,113.21786960055522,0.32958181177873275
us_vta_001_20260207160500,us_vta_001,Ventas,2026-02-07,16,48,218.5,3.0,0.0,0.4375,144.0,3.0,10.0,0.4406631558455534
us_vta_001_20260207202927,us_vta_001,Ventas,2026-02-07,20,52,210.37,3.0,1334.3,0.2692,156.0,3.0,1303.7785224314407,0.2697844854559008
us_vta_001_20260208161632,us_vta_001,Ventas,2026-02-08,16,93,456.94,3.0,60.3,0.4301,279.0,3.0,60.25992463128278,0.4283097787937416
us_vta_001_20260209160134,us_vta_001,Ventas,2026-02-09,16,109,477.59,3.0,0.0,0.3211,327.0,3.0,10.0,0.30901476542981415
us_vta_001_20260210160423,us_vta_001,Ventas,2026-02-10,16,114,457.02,3.0,538.2,0.307,342.0,3.0,532.2935250930764,0.30757006769300643
us_vta_001_20260211161527,us_vta_001,Ventas,2026-02-11,16,73,366.36,3.0,231.0,0.3288,219.0,3.0,231.73853653102802,0.3220420082732709
us_vta_001_20260211225514,us_vta_001,Ventas,2026-02-11,22,17,62.57,3.0,1587.2,0.1176,51.0,3.0,1627.3786297004092,0.1155627567569995
us_vta_001_20260212160150,us_vta_001,Ventas,2026-02-12,16,116,476.97,3.0,0.0,0.4224,348.0,3.0,10.0,0.426008937969092
us_vta_001_20260213160233,us_vta_001,Ventas,2026-02-13,16,122,475.14,3.0,0.0,0.3197,366.0,3.0,10.0,0.33105133784734525
us_vta_001_20260214160824,us_vta_001,Ventas,2026-02-14,16,120,470.59,3.0,0.0,0.3833,360.0,3.0,10.0,0.39034623589489426
us_vta_001_20260215160128,us_vta_001,Ventas,2026-02-15,16,110,474.59,3.0,560.2,0.4273,330.0,3.0,571.4105242913536,0.42156887969323104
us_vta_001_20260216160156,us_vta_001,Ventas,2026-02-16,16,115,471.07,3.0,0.0,0.4696,345.0,3.0,10.0,0.4672515631348867
us_vta_001_20260217160202,us_vta_001,Ventas,2026-02-17,16,115,472.59,3.0,0.0,0.3652,345.0,3.0,10.0,0.367101390710385
us_vta_001_20260218160404,us_vta_001,Ventas,2026-02-18,16,110,473.15,3.0,0.0,0.2909,330.0,3.0,10.0,0.2956172825332436
us_vta_001_20260219160055,us_vta_001,Ventas,2026-02-19,16,109,477.59,3.0,372.8,0.367,327.0,3.0,378.7162519004373,0.35416577531643173
us_vta_001_20260220162142,us_vta_001,Ventas,2026-02-20,16,101,439.79,3.0,200.1,0.3564,303.0,3.0,205.31996965199838,0.3445497571092817
us_vta_001_20260221160848,us_vta_001,Ventas,2026-02-21,16,100,466.15,3.0,0.0,0.31,300.0,3.0,10.0,0.31698557184833104
us_vta_001_20260222160528,us_vta_001,Ventas,2026-02-22,16,107,445.73,3.0,364.4,0.3551,321.0,3.0,356.44903665659166,0.35218239692694653
us_vta_001_20260223161457,us_vta_001,Ventas,2026-02-23,16,101,464.07,3.0,217.3,0.4356,303.0,3.0,212.49460751076015,0.4337276079841245
us_vta_001_20260224160523,us_vta_001,Ventas,2026-02-24,16,99,466.3,3.0,0.0,0.3535,297.0,3.0,10.0,0.35901219996314426
us_vta_001_20260225160132,us_vta_001,Ventas,2026-02-25,16,117,477.71,3.0,168.8,0.4444,351.0,3.0,173.2236023268998,0.45680483771030117
us_vta_001_20260226160359,us_vta_001,Ventas,2026-02-26,16,98,473.58,3.0,0.0,0.3061,294.0,3.0,10.0,0.304819143688936
us_vta_001_20260227160450,us_vta_001,Ventas,2026-02-27,16,105,462.45,3.0,106.2,0.3333,315.0,3.0,102.62437727972271,0.32792807013673636
us_vta_001_20260228160227,us_vta_001,Ventas,2026-02-28,16,85,314.08,3.0,1123.5,0.4706,255.0,3.0,1145.1802161956998,0.48580586553523597
us_vta_001_20260228214845,us_vta_001,Ventas,2026-02-28,21,33,129.34,3.0,0.0,0.3333,99.0,3.0,10.0,0.3293506332484868
us_vta_001_20260301161157,us_vta_001,Ventas,2026-03-01,16,100,463.91,3.0,588.1,0.46,300.0,3.0,587.7894154866492,0.46257748266114035
us_vta_001_20260302160107,us_vta_001,Ventas,2026-03-02,16,146,476.43,3.0,1220.5,0.3562,438.0,3.0,1200.7375780787127,0.35922101088076214
us_vta_001_20260303160326,us_vta_001,Ventas,2026-03-03,16,104,474.81,3.0,195.0,0.4038,312.0,3.0,193.15202654642343,0.403683283460387
us_vta_001_20260304160507,us_vta_001,Ventas,2026-03-04,16,117,474.11,3.0,147.4,0.3162,351.0,3.0,149.01044596311493,0.31624061443428436
us_vta_001_20260305160657,us_vta_001,Ventas,2026-03-05,16,109,471.06,3.0,273.2,0.3394,327.0,3.0,270.8155874941628,0.33865596865095143
us_vta_001_20260306160030,us_vta_001,Ventas,2026-03-06,16,122,474.74,3.0,0.0,0.3689,366.0,3.0,10.0,0.3661700586215297
us_vta_001_20260307160427,us_vta_001,Ventas,2026-03-07,16,118,471.89,3.0,0.0,0.3644,354.0,3.0,10.0,0.3760509405786384
us_vta_001_20260308161116,us_vta_001,Ventas,2026-03-08,16,93,468.19,3.0,189.6,0.3333,279.0,3.0,191.7270065465932,0.33133032820001757
us_vta_001_20260309160255,us_vta_001,Ventas,2026-03-09,16,101,468.44,3.0,0.0,0.396,303.0,3.0,10.0,0.3933561496411324
us_vta_001_20260310160605,us_vta_001,Ventas,2026-03-10,16,102,467.2,3.0,0.0,0.4314,306.0,3.0,10.0,0.43458927283428517
us_vta_001_20260311160241,us_vta_001,Ventas,2026-03-11,16,113,474.48,3.0,0.0,0.3982,339.0,3.0,10.0,0.40176561759715307
us_vta_001_20260312160214,us_vta_001,Ventas,2026-03-12,16,11,36.21,3.0,0.0,0.3636,33.0,3.0,10.0,0.35540614696608785
us_vta_001_20260312171153,us_vta_001,Ventas,2026-03-12,17,92,406.23,3.0,0.0,0.4239,276.0,3.0,10.0,0.42511187155740665
us_vta_001_20260313160135,us_vta_001,Ventas,2026-03-13,16,117,476.96,3.0,0.0,0.3504,351.0,3.0,10.0,0.3660369514245179
us_vta_001_20260314160149,us_vta_001,Ventas,2026-03-14,16,95,475.28,3.0,19.5,0.4211,285.0,3.0,19.748839929561896,0.4253181121679822
us_vta_001_20260315160800,us_vta_001,Ventas,2026-03-15,16,108,468.42,3.0,0.0,0.3796,324.0,3.0,10.0,0.3754800205124193
us_vta_001_20260316160742,us_vta_001,Ventas,2026-03-16,16,113,469.13,3.0,776.2,0.3097,339.0,3.0,763.9704450353765,0.30585446997643256
us_vta_001_20260317160848,us_vta_001,Ventas,2026-03-17,16,113,470.06,3.0,1016.5,0.3717,339.0,3.0,1013.0816361681713,0.36819047864539955
us_vta_001_20260318160043,us_vta_001,Ventas,2026-03-18,16,115,475.02,3.0,794.5,0.3043,345.0,3.0,763.0489260131287,0.30885178181873135
us_vta_001_20260319160258,us_vta_001,Ventas,2026-03-19,16,110,475.0,3.0,0.0,0.4,330.0,3.0,10.0,0.40191397491288927
us_vta_001_20260320160456,us_vta_001,Ventas,2026-03-20,16,111,472.48,3.0,0.0,0.4144,333.0,3.0,10.0,0.4067801405049317
us_vta_001_20260321160216,us_vta_001,Ventas,2026-03-21,16,121,476.09,3.0,72.1,0.3471,363.0,3.0,68.45132539219979,0.3451145586917083
us_vta_001_20260322160611,us_vta_001,Ventas,2026-03-22,16,103,468.08,3.0,423.7,0.3981,309.0,3.0,433.02953194697784,0.41369236243050445
us_vta_001_20260323160721,us_vta_001,Ventas,2026-03-23,16,106,463.65,3.0,226.1,0.3585,318.0,3.0,220.53997673388616,0.3620613334306058
us_vta_001_20260324160721,us_vta_001,Ventas,2026-03-24,16,108,471.27,3.0,625.7,0.4444,324.0,3.0,619.8771049438544,0.4434583310269449
us_vta_001_20260325160843,us_vta_001,Ventas,2026-03-25,16,124,463.1,3.0,0.0,0.3952,372.0,3.0,10.0,0.3833205225243647
us_vta_001_20260326160028,us_vta_001,Ventas,2026-03-26,16,113,479.28,3.0,1095.2,0.3982,339.0,3.0,1100.7579135453773,0.40192470841993994
us_vta_001_20260327160050,us_vta_001,Ventas,2026-03-27,16,107,475.72,3.0,748.0,0.4206,321.0,3.0,764.2433634210926,0.4214242342869971
us_vta_001_20260328160030,us_vta_001,Ventas,2026-03-28,16,119,475.9,3.0,0.0,0.3361,357.0,3.0,10.0,0.3334673383297907
us_vta_001_20260329161117,us_vta_001,Ventas,2026-03-29,16,81,460.3,3.0,3.6,0.2963,243.0,3.0,10.0,0.29426624257540235
us_vta_001_20260330160114,us_vta_001,Ventas,2026-03-30,16,90,473.84,3.0,0.0,0.3778,270.0,3.0,10.0,0.3750072243008543
us_vta_001_20260331160345,us_vta_001,Ventas,2026-03-31,16,16,71.98,3.0,437.5,0.1875,48.0,3.0,440.79962844664414,0.18739026444868134
us_vta_001_20260331175123,us_vta_001,Ventas,2026-03-31,17,74,359.48,3.0,1125.6,0.4189,222.0,3.0,1150.949643245383,0.41846942338377563
us_vta_001_20260401160127,us_vta_001,Ventas,2026-04-01,16,127,476.9,3.0,0.0,0.3386,381.0,3.0,10.0,0.34714573240283514
us_vta_002_20260101180640,us_vta_002,Ventas,2026-01-01,18,203,459.28,3.0,0.0,0.3695,609.0,3.0,10.0,0.36466866675738524
us_vta_002_20260102183458,us_vta_002,Ventas,2026-01-02,18,54,64.53,3.0,0.0,0.2963,162.0,3.0,10.0,0.30444492014013025
us_vta_002_20260102200946,us_vta_002,Ventas,2026-01-02,20,94,190.7,3.0,0.0,0.3511,282.0,3.0,10.0,0.37313327020336046
us_vta_002_20260103000706,us_vta_002,Ventas,2026-01-03,0,20,74.69,3.0,3.5,0.35,60.0,3.0,10.0,0.35156267239890415
us_vta_002_20260103015223,us_vta_002,Ventas,2026-01-03,1,11,6.67,3.0,4.9,0.3636,33.0,3.0,10.0,0.3656765492323648
us_vta_002_20260103183618,us_vta_002,Ventas,2026-01-03,18,192,437.73,3.0,5.1,0.3021,576.0,3.0,10.0,0.3059983925703102
us_vta_002_20260104181101,us_vta_002,Ventas,2026-01-04,18,94,262.17,3.0,23.0,0.3936,282.0,3.0,23.255578054361585,0.39430517912284135
us_vta_002_20260104233046,us_vta_002,Ventas,2026-01-04,23,58,147.59,3.0,3.3,0.3448,174.0,3.0,10.0,0.34375681943592534
us_vta_002_20260105180523,us_vta_002,Ventas,2026-01-05,18,65,169.26,3.0,0.0,0.3538,195.0,3.0,10.0,0.3618225572054313
us_vta_002_20260105213011,us_vta_002,Ventas,2026-01-05,21,157,250.41,3.0,0.0,0.3439,471.0,3.0,10.0,0.32367600697077903
us_vta_002_20260106180638,us_vta_002,Ventas,2026-01-06,18,88,165.8,3.0,0.0,0.3068,264.0,3.0,10.0,0.3079949012907944
us_vta_002_20260106213158,us_vta_002,Ventas,2026-01-06,21,132,245.44,3.0,0.0,0.4167,396.0,3.0,10.0,0.4134620872119572
us_vta_002_20260107182351,us_vta_002,Ventas,2026-01-07,18,193,389.31,3.0,0.0,0.3472,579.0,3.0,10.0,0.35377962375298116
us_vta_002_20260108013104,us_vta_002,Ventas,2026-01-08,1,14,20.57,3.0,0.0,0.3571,42.0,3.0,10.0,0.3600071674346434
us_vta_002_20260108180619,us_vta_002,Ventas,2026-01-08,18,24,40.66,3.0,0.0,0.2917,72.0,3.0,10.0,0.2836513076266214
us_vta_002_20260108194127,us_vta_002,Ventas,2026-01-08,19,96,141.44,3.0,0.0,0.2812,288.0,3.0,10.0,0.28605010088868066
us_vta_002_20260108224057,us_vta_002,Ventas,2026-01-08,22,19,61.95,3.0,0.0,0.2632,57.0,3.0,10.0,0.26590088165139214
us_vta_002_20260109001916,us_vta_002,Ventas,2026-01-09,0,5,14.54,3.0,5.9,0.2,15.0,3.0,10.0,0.20206471314845983
us_vta_002_20260109010935,us_vta_002,Ventas,2026-01-09,1,5,1.45,3.0,0.0,0.2,15.0,3.0,10.0,0.2017276901786958
us_vta_002_20260109014523,us_vta_002,Ventas,2026-01-09,1,13,9.63,3.0,0.0,0.6154,39.0,3.0,10.0,0.6246838176873454
us_vta_002_20260109180054,us_vta_002,Ventas,2026-01-09,18,58,146.93,3.0,0.0,0.3793,174.0,3.0,10.0,0.3846731929848673
us_vta_002_20260109211308,us_vta_002,Ventas,2026-01-09,21,122,253.25,3.0,0.0,0.3279,366.0,3.0,10.0,0.33491804526287916
us_vta_002_20260110180742,us_vta_002,Ventas,2026-01-10,18,113,243.69,3.0,0.0,0.3274,339.0,3.0,10.0,0.32162548478376096
us_vta_002_20260110224812,us_vta_002,Ventas,2026-01-10,22,71,149.92,3.0,0.0,0.3099,213.0,3.0,10.0,0.30528309340748966
us_vta_002_20260111015101,us_vta_002,Ventas,2026-01-11,1,8,7.47,3.0,3.1,0.5,24.0,3.0,10.0,0.49855481329284485
us_vta_002_20260111181014,us_vta_002,Ventas,2026-01-11,18,209,466.38,3.0,4.1,0.3732,627.0,3.0,10.0,0.3709013751427742
us_vta_002_20260112180757,us_vta_002,Ventas,2026-01-12,18,233,466.27,3.0,0.0,0.3047,699.0,3.0,10.0,0.30599981185273073
us_vta_002_20260113180044,us_vta_002,Ventas,2026-01-13,18,29,36.3,3.0,0.0,0.2069,87.0,3.0,10.0,0.20351888724463982
us_vta_002_20260113191241,us_vta_002,Ventas,2026-01-13,19,118,216.62,3.0,0.0,0.3305,354.0,3.0,10.0,0.3366973386097115
us_vta_002_20260113232300,us_vta_002,Ventas,2026-01-13,23,65,146.7,3.0,11.0,0.2923,195.0,3.0,10.646336829838825,0.28784111094450193
us_vta_002_20260114180252,us_vta_002,Ventas,2026-01-14,18,241,476.44,3.0,3.6,0.3568,723.0,3.0,10.0,0.35009285147048713
us_vta_002_20260115181621,us_vta_002,Ventas,2026-01-15,18,73,130.7,3.0,0.0,0.3973,219.0,3.0,10.0,0.3957598575013113
us_vta_002_20260115211016,us_vta_002,Ventas,2026-01-15,21,132,288.9,3.0,0.0,0.3485,396.0,3.0,10.0,0.3345330793200849
us_vta_002_20260116181554,us_vta_002,Ventas,2026-01-16,18,228,401.01,3.0,0.0,0.3333,684.0,3.0,10.0,0.3250391035399067
us_vta_002_20260117012834,us_vta_002,Ventas,2026-01-17,1,11,23.28,3.0,0.0,0.2727,33.0,3.0,10.0,0.274212813819624
us_vta_002_20260117180746,us_vta_002,Ventas,2026-01-17,18,48,103.2,3.0,0.0,0.2292,144.0,3.0,10.0,0.22320036729043796
us_vta_002_20260117202421,us_vta_002,Ventas,2026-01-17,20,149,257.2,3.0,0.0,0.3826,447.0,3.0,10.0,0.3840068167164553
us_vta_002_20260118013101,us_vta_002,Ventas,2026-01-18,1,14,15.38,3.0,0.0,0.3571,42.0,3.0,10.0,0.36594855485269345
us_vta_002_20260118180202,us_vta_002,Ventas,2026-01-18,18,40,60.15,3.0,6.6,0.375,120.0,3.0,10.0,0.37131272860775966
us_vta_002_20260118194622,us_vta_002,Ventas,2026-01-18,19,63,146.35,3.0,10.9,0.381,189.0,3.0,11.075952726066934,0.373581577958252
us_vta_002_20260118224415,us_vta_002,Ventas,2026-01-18,22,89,188.36,3.0,8.9,0.3034,267.0,3.0,10.0,0.30646719292582314
us_vta_002_20260119180401,us_vta_002,Ventas,2026-01-19,18,28,41.03,3.0,0.0,0.3571,84.0,3.0,10.0,0.3768094919979029
us_vta_002_20260119192146,us_vta_002,Ventas,2026-01-19,19,29,65.73,3.0,582.9,0.4138,87.0,3.0,587.4747853453702,0.4095878170336448
us_vta_002_20260119210859,us_vta_002,Ventas,2026-01-19,21,124,290.32,3.0,0.0,0.371,372.0,3.0,10.0,0.35787345678572274
us_vta_002_20260120180509,us_vta_002,Ventas,2026-01-20,18,23,33.41,3.0,11.2,0.3043,69.0,3.0,11.04438425863605,0.30180910708164366
us_vta_002_20260120191418,us_vta_002,Ventas,2026-01-20,19,109,292.19,3.0,4.0,0.422,327.0,3.0,10.0,0.4232858751199646
us_vta_002_20260121003944,us_vta_002,Ventas,2026-01-21,0,22,75.78,3.0,4.7,0.4091,66.0,3.0,10.0,0.41827227292004887
us_vta_002_20260121181724,us_vta_002,Ventas,2026-01-21,18,239,456.33,3.0,5.7,0.4017,717.0,3.0,10.0,0.4016252812199724
us_vta_002_20260122180659,us_vta_002,Ventas,2026-01-22,18,57,107.0,3.0,0.0,0.2982,171.0,3.0,10.0,0.29912555723853496
us_vta_002_20260122202413,us_vta_002,Ventas,2026-01-22,20,33,65.04,3.0,0.0,0.4545,99.0,3.0,10.0,0.44661778633918797
us_vta_002_20260122220102,us_vta_002,Ventas,2026-01-22,22,17,15.59,3.0,3.9,0.1176,51.0,3.0,10.0,0.11688563638031728
us_vta_002_20260122225226,us_vta_002,Ventas,2026-01-22,22,8,9.76,3.0,0.0,0.25,24.0,3.0,10.0,0.2459037107013925
us_vta_002_20260122234235,us_vta_002,Ventas,2026-01-22,23,53,126.96,3.0,0.0,0.2264,159.0,3.0,10.0,0.23035923421026724
us_vta_002_20260123180717,us_vta_002,Ventas,2026-01-23,18,22,47.36,3.0,0.0,0.4091,66.0,3.0,10.0,0.4106839526548092
us_vta_002_20260123193513,us_vta_002,Ventas,2026-01-23,19,121,261.24,3.0,0.0,0.3471,363.0,3.0,10.0,0.3461463650449314
us_vta_002_20260124003319,us_vta_002,Ventas,2026-01-24,0,18,85.14,3.0,212.1,0.5,54.0,3.0,213.75635189339832,0.498967782470675
us_vta_002_20260124180250,us_vta_002,Ventas,2026-01-24,18,245,471.34,3.0,0.0,0.3469,735.0,3.0,10.0,0.3428568204334908
us_vta_002_20260125180015,us_vta_002,Ventas,2026-01-25,18,98,184.2,3.0,0.0,0.3878,294.0,3.0,10.0,0.38675853081808304
us_vta_002_20260125215038,us_vta_002,Ventas,2026-01-25,21,72,228.24,3.0,0.0,0.3333,216.0,3.0,10.0,0.33947415187134244
us_vta_002_20260126180227,us_vta_002,Ventas,2026-01-26,18,30,34.94,3.0,8.3,0.5,90.0,3.0,10.0,0.5123613072180622
us_vta_002_20260126191355,us_vta_002,Ventas,2026-01-26,19,39,57.36,3.0,0.0,0.3333,117.0,3.0,10.0,0.3346153065055657
us_vta_002_20260126204205,us_vta_002,Ventas,2026-01-26,20,141,312.32,3.0,0.0,0.4043,423.0,3.0,10.0,0.4017442348861653
us_vta_002_20260127181035,us_vta_002,Ventas,2026-01-27,18,58,118.41,3.0,4.2,0.3793,174.0,3.0,10.0,0.38843266734036264
us_vta_002_20260127205519,us_vta_002,Ventas,2026-01-27,20,11,24.41,3.0,0.0,0.1818,33.0,3.0,10.0,0.18016311183300024
us_vta_002_20260127215041,us_vta_002,Ventas,2026-01-27,21,129,237.51,3.0,0.0,0.3333,387.0,3.0,10.0,0.33730764418836146
us_vta_002_20260128180003,us_vta_002,Ventas,2026-01-28,18,213,389.73,3.0,0.0,0.3568,639.0,3.0,10.0,0.34041445271841264
us_vta_002_20260129010200,us_vta_002,Ventas,2026-01-29,1,14,38.3,3.0,0.0,0.3571,42.0,3.0,10.0,0.34838167185412106
us_vta_002_20260129180722,us_vta_002,Ventas,2026-01-29,18,56,105.23,3.0,0.0,0.3929,168.0,3.0,10.0,0.3917387422547324
us_vta_002_20260129202347,us_vta_002,Ventas,2026-01-29,20,54,66.64,3.0,0.0,0.3889,162.0,3.0,10.0,0.4001972924831135
us_vta_002_20260129220338,us_vta_002,Ventas,2026-01-29,22,39,64.35,3.0,0.0,0.3846,117.0,3.0,10.0,0.38691124877412647
us_vta_002_20260129233836,us_vta_002,Ventas,2026-01-29,23,113,135.96,3.0,0.0,0.3363,339.0,3.0,10.0,0.3286402084498065
us_vta_002_20260130180230,us_vta_002,Ventas,2026-01-30,18,102,179.51,3.0,0.0,0.3824,306.0,3.0,10.0,0.3818205547365768
us_vta_002_20260130214349,us_vta_002,Ventas,2026-01-30,21,74,163.2,3.0,0.0,0.3649,222.0,3.0,10.0,0.35707758591327293
us_vta_002_20260131005805,us_vta_002,Ventas,2026-01-31,0,33,44.18,3.0,0.0,0.3636,99.0,3.0,10.0,0.369547693593158
us_vta_002_20260131180114,us_vta_002,Ventas,2026-01-31,18,92,213.2,3.0,0.0,0.3261,276.0,3.0,10.0,0.32021681976248034
us_vta_002_20260131220552,us_vta_002,Ventas,2026-01-31,22,41,66.17,3.0,0.0,0.3415,123.0,3.0,10.0,0.34918671957755293
us_vta_002_20260131234255,us_vta_002,Ventas,2026-01-31,23,24,53.41,3.0,3.4,0.2917,72.0,3.0,10.0,0.3012833540092953
us_vta_002_20260201010739,us_vta_002,Ventas,2026-02-01,1,19,48.74,3.0,5.0,0.3158,57.0,3.0,10.0,0.3198320834021426
us_vta_002_20260201184021,us_vta_002,Ventas,2026-02-01,18,96,158.73,3.0,3.4,0.2812,288.0,3.0,10.0,0.2845923261124071
us_vta_002_20260201221102,us_vta_002,Ventas,2026-02-01,22,93,224.34,3.0,0.0,0.4086,279.0,3.0,10.0,0.4072696563715772
us_vta_002_20260202180501,us_vta_002,Ventas,2026-02-02,18,14,31.06,3.0,6.2,0.5714,42.0,3.0,10.0,0.5599470017553293
us_vta_002_20260202194124,us_vta_002,Ventas,2026-02-02,19,136,287.49,3.0,0.0,0.3162,408.0,3.0,10.0,0.31295443740563367
us_vta_002_20260203011320,us_vta_002,Ventas,2026-02-03,1,14,21.98,3.0,0.0,0.4286,42.0,3.0,10.0,0.42007643716085585
us_vta_002_20260203180243,us_vta_002,Ventas,2026-02-03,18,116,283.66,3.0,0.0,0.3534,348.0,3.0,10.0,0.352049815773942
us_vta_002_20260203231709,us_vta_002,Ventas,2026-02-03,23,25,22.2,3.0,0.0,0.16,75.0,3.0,10.0,0.1625107337212737
us_vta_002_20260204001357,us_vta_002,Ventas,2026-02-04,0,50,100.38,3.0,0.0,0.28,150.0,3.0,10.0,0.27852781135643373
us_vta_002_20260204180819,us_vta_002,Ventas,2026-02-04,18,7,0.39,3.0,3.4,0.1429,21.0,3.0,10.0,0.14446366643117076
us_vta_002_20260204184427,us_vta_002,Ventas,2026-02-04,18,20,40.03,3.0,0.0,0.25,60.0,3.0,10.0,0.25557160847334437
us_vta_002_20260204201034,us_vta_002,Ventas,2026-02-04,20,71,149.69,3.0,0.0,0.3944,213.0,3.0,10.0,0.4000650490043841
us_vta_002_20260204231107,us_vta_002,Ventas,2026-02-04,23,3,0.19,3.0,6.1,0.3333,9.0,3.0,10.0,0.3334307646401881
us_vta_002_20260204235207,us_vta_002,Ventas,2026-02-04,23,43,109.23,3.0,6.5,0.3256,129.0,3.0,10.0,0.32945389363892386
us_vta_002_20260205181057,us_vta_002,Ventas,2026-02-05,18,66,70.33,3.0,0.0,0.2727,198.0,3.0,10.0,0.2695715759306203
us_vta_002_20260205201419,us_vta_002,Ventas,2026-02-05,20,142,338.47,3.0,0.0,0.3169,426.0,3.0,10.0,0.3267176897201765
us_vta_002_20260206180333,us_vta_002,Ventas,2026-02-06,18,201,460.45,3.0,0.0,0.3483,603.0,3.0,10.0,0.3380772189987685
us_vta_002_20260207180321,us_vta_002,Ventas,2026-02-07,18,151,295.22,3.0,0.0,0.3709,453.0,3.0,10.0,0.37127748497236795
us_vta_002_20260207234221,us_vta_002,Ventas,2026-02-07,23,41,71.96,3.0,0.0,0.3415,123.0,3.0,10.0,0.3431662003417151
us_vta_002_20260208012926,us_vta_002,Ventas,2026-02-08,1,17,23.84,3.0,0.0,0.4118,51.0,3.0,10.0,0.42407051528032674
us_vta_002_20260208180728,us_vta_002,Ventas,2026-02-08,18,54,94.77,3.0,0.0,0.2963,162.0,3.0,10.0,0.2913903266311523
us_vta_002_20260208202024,us_vta_002,Ventas,2026-02-08,20,25,95.06,3.0,0.0,0.48,75.0,3.0,10.0,0.46422538741291997
us_vta_002_20260208222715,us_vta_002,Ventas,2026-02-08,22,119,201.93,3.0,13.8,0.3445,357.0,3.0,13.751464184376749,0.35594752944186603
us_vta_002_20260209180258,us_vta_002,Ventas,2026-02-09,18,100,229.36,3.0,0.0,0.42,300.0,3.0,10.0,0.4219378876080369
us_vta_002_20260209222551,us_vta_002,Ventas,2026-02-09,22,66,117.57,3.0,0.0,0.2879,198.0,3.0,10.0,0.28435099101250866
us_vta_002_20260210011540,us_vta_002,Ventas,2026-02-10,1,22,41.46,3.0,12.0,0.2273,66.0,3.0,11.909952868722254,0.22585566717014616
us_vta_002_20260210180037,us_vta_002,Ventas,2026-02-10,18,221,477.16,3.0,0.0,0.3213,663.0,3.0,10.0,0.3248837227562197
us_vta_002_20260211180056,us_vta_002,Ventas,2026-02-11,18,74,173.02,3.0,0.0,0.3378,222.0,3.0,10.0,0.3394653862830866
us_vta_002_20260211212632,us_vta_002,Ventas,2026-02-11,21,24,28.79,3.0,4.5,0.2083,72.0,3.0,10.0,0.2130498608944796
us_vta_002_20260211222525,us_vta_002,Ventas,2026-02-11,22,80,153.15,3.0,0.0,0.3625,240.0,3.0,10.0,0.3551405671092479
us_vta_002_20260212013136,us_vta_002,Ventas,2026-02-12,1,13,24.06,3.0,0.0,0.3846,39.0,3.0,10.0,0.37492671110922876
us_vta_002_20260212180008,us_vta_002,Ventas,2026-02-12,18,173,422.2,3.0,0.0,0.3295,519.0,3.0,10.0,0.33257330168760135
us_vta_002_20260213014009,us_vta_002,Ventas,2026-02-13,1,14,3.33,3.0,0.0,0.3571,42.0,3.0,10.0,0.35655755778914505
us_vta_002_20260213180026,us_vta_002,Ventas,2026-02-13,18,214,479.65,3.0,38.1,0.3411,642.0,3.0,37.85627618727981,0.3421352930231209
us_vta_002_20260214180513,us_vta_002,Ventas,2026-02-14,18,82,163.36,3.0,0.0,0.2683,246.0,3.0,10.0,0.27951246478061414
us_vta_002_20260214214625,us_vta_002,Ventas,2026-02-14,21,101,253.37,3.0,0.0,0.3168,303.0,3.0,10.0,0.31797051630788337
us_vta_002_20260215184542,us_vta_002,Ventas,2026-02-15,18,134,220.87,3.0,4.2,0.2687,402.0,3.0,10.0,0.26873654236466543
us_vta_002_20260215230236,us_vta_002,Ventas,2026-02-15,23,79,170.43,3.0,0.0,0.3038,237.0,3.0,10.0,0.30162816161100386
us_vta_002_20260216182741,us_vta_002,Ventas,2026-02-16,18,27,67.66,3.0,0.0,0.3704,81.0,3.0,10.0,0.3805700615004038
us_vta_002_20260216200750,us_vta_002,Ventas,2026-02-16,20,100,261.6,3.0,4.5,0.27,300.0,3.0,10.0,0.2782805419870002
us_vta_002_20260217011026,us_vta_002,Ventas,2026-02-17,1,19,37.98,3.0,0.0,0.4211,57.0,3.0,10.0,0.41885425408318777
us_vta_002_20260217180342,us_vta_002,Ventas,2026-02-17,18,105,187.85,3.0,0.0,0.381,315.0,3.0,10.0,0.3854847759156529
us_vta_002_20260217214915,us_vta_002,Ventas,2026-02-17,21,107,250.8,3.0,0.0,0.4112,321.0,3.0,10.0,0.41500090800585787
us_vta_002_20260218180915,us_vta_002,Ventas,2026-02-18,18,10,2.2,3.0,0.0,0.3,30.0,3.0,10.0,0.2918209559724431
us_vta_002_20260218190132,us_vta_002,Ventas,2026-02-18,19,24,52.97,3.0,0.0,0.2083,72.0,3.0,10.0,0.20554218224729934
us_vta_002_20260218203746,us_vta_002,Ventas,2026-02-18,20,36,32.23,3.0,10.9,0.25,108.0,3.0,10.992843410950082,0.25009573888707876
us_vta_002_20260218221616,us_vta_002,Ventas,2026-02-18,22,129,218.9,3.0,0.0,0.4186,387.0,3.0,10.0,0.4226844667689406
us_vta_002_20260219180203,us_vta_002,Ventas,2026-02-19,18,88,189.81,3.0,0.0,0.3295,264.0,3.0,10.0,0.3282419440125171
us_vta_002_20260219214726,us_vta_002,Ventas,2026-02-19,21,167,250.4,3.0,0.0,0.2814,501.0,3.0,10.0,0.2741214597931011
