session_id,user_id,role,fecha,hora_inicio,n_clics,duracion_min,M1_pre,M2_pre,M3_pre,costo_sesion_total,M1_post,M2_post,M3_post,delta_M1,delta_M2,delta_M3,red_M1_pct,red_M2_pct,red_M3_pct
syn_Logistica_0ca2_20260525110000,syn_Logistica_0ca2,Logistica,2026-05-25,11,11,8.38,2.0,0.0,0.1818,22.0,1.8038114187567664,0.0,0.15245280206820783,0.19618858124323357,0.0,0.029347197931792163,9.81,,16.14
syn_Logistica_0ca2_20260526155900,syn_Logistica_0ca2,Logistica,2026-05-26,15,6,6.88,2.0,0.0,0.0,12.0,1.8257602446372454,0.0,0.0,0.1742397553627546,0.0,0.0,8.71,,
syn_Logistica_0ca2_20260527133300,syn_Logistica_0ca2,Logistica,2026-05-27,13,9,11.27,2.0,218.0,0.1111,18.0,1.8408607455237245,174.59107061589128,0.08276937495016898,0.15913925447627553,43.40892938410872,0.028330625049831026,7.96,19.91,25.5
syn_Logistica_0ca2_20260528181700,syn_Logistica_0ca2,Logistica,2026-05-28,18,8,7.25,2.0,17.0,0.0,16.0,1.7602230909094716,14.21451872250885,0.0,0.2397769090905284,2.785481277491151,0.0,11.99,16.39,
syn_Logistica_1d0a_20260508182000,syn_Logistica_1d0a,Logistica,2026-05-08,18,12,13.63,2.0,0.0,0.0,24.0,1.7105579020126145,0.0,0.0,0.2894420979873855,0.0,0.0,14.47,,
syn_Logistica_1d0a_20260509161000,syn_Logistica_1d0a,Logistica,2026-05-09,16,12,9.42,2.0,247.0,0.0833,24.0,1.6293279625969,216.37269115156658,0.0678996615709722,0.37067203740310006,30.627308848433415,0.015400338429027799,18.53,12.4,18.49
syn_Logistica_1d0a_20260510113900,syn_Logistica_1d0a,Logistica,2026-05-10,11,14,14.33,2.0,242.0,0.0,28.0,1.634044850053507,199.05457016769665,0.0,0.36595514994649303,42.94542983230335,0.0,18.3,17.75,
syn_Logistica_1d0a_20260511081900,syn_Logistica_1d0a,Logistica,2026-05-11,8,10,13.1,2.0,398.0,0.0,20.0,1.811717451041918,360.19896387586056,0.0,0.18828254895808194,37.80103612413944,0.0,9.41,9.5,
syn_Logistica_1d0a_20260512114500,syn_Logistica_1d0a,Logistica,2026-05-12,11,11,12.47,2.0,0.0,0.0909,22.0,1.7913026079147418,0.0,0.07677114064746736,0.20869739208525817,0.0,0.014128859352532636,10.43,,15.54
syn_Logistica_1d0a_20260513102000,syn_Logistica_1d0a,Logistica,2026-05-13,10,9,6.53,2.0,48.0,0.1111,18.0,1.801119662823769,38.41927360382683,0.08832975538737194,0.1988803371762311,9.58072639617317,0.02277024461262807,9.94,19.96,20.5
syn_Logistica_1d0a_20260514184800,syn_Logistica_1d0a,Logistica,2026-05-14,18,14,13.97,2.0,0.0,0.0,28.0,1.7001974143196512,0.0,0.0,0.2998025856803488,0.0,0.0,14.99,,
syn_Logistica_1d0a_20260515130400,syn_Logistica_1d0a,Logistica,2026-05-15,13,7,8.57,2.0,240.0,0.0,14.0,1.9699190685753007,200.39207023422455,0.0,0.030080931424699253,39.60792976577545,0.0,1.5,16.5,
syn_Logistica_1d0a_20260516125700,syn_Logistica_1d0a,Logistica,2026-05-16,12,14,17.43,2.0,0.0,0.0714,28.0,1.6284285607387172,0.0,0.052250034683470406,0.3715714392612828,0.0,0.0191499653165296,18.58,,26.82
syn_Logistica_1d0a_20260517182300,syn_Logistica_1d0a,Logistica,2026-05-17,18,7,6.92,2.0,186.0,0.0,14.0,1.8065126651011485,160.5991427160384,0.0,0.1934873348988515,25.400857283961614,0.0,9.67,13.66,
syn_Logistica_1d0a_20260518161600,syn_Logistica_1d0a,Logistica,2026-05-18,16,6,3.67,2.0,38.0,0.0,12.0,1.8693038314076116,30.926184001801463,0.0,0.13069616859238842,7.073815998198537,0.0,6.53,18.62,
syn_Logistica_1d0a_20260519103100,syn_Logistica_1d0a,Logistica,2026-05-19,10,8,6.6,2.0,0.0,0.0,16.0,1.9410220628255426,0.0,0.0,0.05897793717445743,0.0,0.0,2.95,,
syn_Logistica_1d0a_20260520133900,syn_Logistica_1d0a,Logistica,2026-05-20,13,10,9.28,2.0,41.0,0.1,20.0,1.6906807774584713,29.946778427274925,0.0775042334037879,0.30931922254152866,11.053221572725075,0.022495766596212108,15.47,26.96,22.5
syn_Logistica_1d0a_20260521145900,syn_Logistica_1d0a,Logistica,2026-05-21,14,10,11.02,2.0,95.0,0.0,20.0,1.7586869761172306,74.92089724603188,0.0,0.24131302388276943,20.079102753968115,0.0,12.07,21.14,
syn_Logistica_1d0a_20260522143000,syn_Logistica_1d0a,Logistica,2026-05-22,14,12,16.18,2.0,266.0,0.0833,24.0,1.7874851882958769,219.91741544195256,0.0648490392508703,0.21251481170412312,46.082584558047444,0.018450960749129705,10.63,17.32,22.15
syn_Logistica_1d0a_20260523144300,syn_Logistica_1d0a,Logistica,2026-05-23,14,14,13.9,2.0,176.0,0.0714,28.0,1.7966654671966729,151.3770777162108,0.054012675293529044,0.20333453280332714,24.622922283789194,0.01738732470647096,10.17,13.99,24.35
syn_Logistica_1d0a_20260524112600,syn_Logistica_1d0a,Logistica,2026-05-24,11,13,13.57,2.0,43.0,0.0,26.0,1.920893237974627,35.82203551558884,0.0,0.07910676202537292,7.177964484411163,0.0,3.96,16.69,
syn_Logistica_1d0a_20260525175700,syn_Logistica_1d0a,Logistica,2026-05-25,17,11,10.65,2.0,39.0,0.0,22.0,1.8506214423256557,33.136771455963824,0.0,0.14937855767434427,5.8632285440361755,0.0,7.47,15.03,
syn_Logistica_1d0a_20260526185500,syn_Logistica_1d0a,Logistica,2026-05-26,18,9,10.15,2.0,239.0,0.0,18.0,1.8085124165201825,192.96337337304675,0.0,0.19148758347981754,46.03662662695325,0.0,9.57,19.26,
syn_Logistica_1d0a_20260527095000,syn_Logistica_1d0a,Logistica,2026-05-27,9,11,12.27,2.0,263.0,0.0,22.0,1.665427379267934,221.82156013096127,0.0,0.33457262073206606,41.178439869038726,0.0,16.73,15.66,
syn_Logistica_1d0a_20260528155300,syn_Logistica_1d0a,Logistica,2026-05-28,15,7,8.07,2.0,200.0,0.0,14.0,1.758988314272746,166.3146248856107,0.0,0.24101168572725395,33.6853751143893,0.0,12.05,16.84,
syn_Logistica_2864_20260508084800,syn_Logistica_2864,Logistica,2026-05-08,8,13,12.85,2.0,171.0,0.0,26.0,1.6291275092259039,144.09182390475652,0.0,0.3708724907740961,26.908176095243476,0.0,18.54,15.74,
syn_Logistica_2864_20260509111900,syn_Logistica_2864,Logistica,2026-05-09,11,10,8.65,2.0,25.0,0.0,20.0,1.581232485907404,22.532134801080876,0.0,0.41876751409259594,2.4678651989191245,0.0,20.94,9.87,
syn_Logistica_2864_20260510123100,syn_Logistica_2864,Logistica,2026-05-10,12,13,14.42,2.0,170.0,0.0,26.0,1.7809457200526737,146.09115207590932,0.0,0.2190542799473263,23.90884792409068,0.0,10.95,14.06,
syn_Logistica_2864_20260511111600,syn_Logistica_2864,Logistica,2026-05-11,11,10,12.22,2.0,167.0,0.1,20.0,1.8615310892609511,129.9791324548334,0.08569577086805001,0.13846891073904888,37.020867545166595,0.014304229131949994,6.92,22.17,14.3
syn_Logistica_2864_20260512102200,syn_Logistica_2864,Logistica,2026-05-12,10,9,6.95,2.0,54.0,0.3333,18.0,1.7840582318042977,43.441325435493056,0.29351173422557203,0.21594176819570232,10.558674564506944,0.039788265774427956,10.8,19.55,11.94
syn_Logistica_2864_20260513080800,syn_Logistica_2864,Logistica,2026-05-13,8,12,14.88,2.0,679.0,0.0,24.0,1.6589953485401048,578.8031487140511,0.0,0.3410046514598952,100.19685128594892,0.0,17.05,14.76,
syn_Logistica_2864_20260514084100,syn_Logistica_2864,Logistica,2026-05-14,8,6,4.98,2.0,0.0,0.0,12.0,1.6705691258529451,0.0,0.0,0.32943087414705485,0.0,0.0,16.47,,
syn_Logistica_2864_20260515151200,syn_Logistica_2864,Logistica,2026-05-15,15,11,11.08,2.0,440.0,0.0,22.0,1.5091468026761818,397.41548534331935,0.0,0.49085319732381816,42.58451465668065,0.0,24.54,9.68,
syn_Logistica_2864_20260516141700,syn_Logistica_2864,Logistica,2026-05-16,14,12,15.48,2.0,226.0,0.0,24.0,1.7872546204341657,202.11976804615168,0.0,0.21274537956583428,23.880231953848323,0.0,10.64,10.57,
syn_Logistica_2864_20260517070000,syn_Logistica_2864,Logistica,2026-05-17,7,8,6.35,2.0,334.0,0.0,16.0,1.6429185712045415,261.4267320362849,0.0,0.35708142879545846,72.57326796371513,0.0,17.85,21.73,
syn_Logistica_2864_20260518105400,syn_Logistica_2864,Logistica,2026-05-18,10,13,12.03,2.0,105.0,0.0,26.0,1.6531965715814259,92.08321779441403,0.0,0.34680342841857414,12.916782205585974,0.0,17.34,12.3,
syn_Logistica_2864_20260519123200,syn_Logistica_2864,Logistica,2026-05-19,12,12,12.9,2.0,95.0,0.0,24.0,1.8235683810789955,76.93970187375307,0.0,0.17643161892100445,18.060298126246934,0.0,8.82,19.01,
syn_Logistica_2864_20260520114300,syn_Logistica_2864,Logistica,2026-05-20,11,10,11.63,2.0,97.0,0.2,20.0,1.515656180777905,77.37753017749348,0.17184851633097456,0.484343819222095,19.622469822506517,0.02815148366902545,24.22,20.23,14.08
syn_Logistica_2864_20260521094300,syn_Logistica_2864,Logistica,2026-05-21,9,7,5.02,2.0,301.0,0.0,14.0,1.845558282354823,233.66104947820716,0.0,0.1544417176451769,67.33895052179284,0.0,7.72,22.37,
syn_Logistica_2864_20260522122300,syn_Logistica_2864,Logistica,2026-05-22,12,10,10.63,2.0,86.0,0.0,20.0,1.6813594243041072,73.27269298292431,0.0,0.31864057569589277,12.727307017075688,0.0,15.93,14.8,
syn_Logistica_2864_20260523081300,syn_Logistica_2864,Logistica,2026-05-23,8,14,11.08,2.0,216.0,0.0,28.0,1.726406104446409,175.8905350516341,0.0,0.27359389555359104,40.10946494836591,0.0,13.68,18.57,
syn_Logistica_2864_20260524111200,syn_Logistica_2864,Logistica,2026-05-24,11,7,6.53,2.0,209.0,0.0,14.0,1.7386284248003698,175.20911271952428,0.0,0.26137157519963017,33.790887280475715,0.0,13.07,16.17,
syn_Logistica_2864_20260525131000,syn_Logistica_2864,Logistica,2026-05-25,13,6,5.38,2.0,89.0,0.0,12.0,1.673039019607417,74.18878483153625,0.0,0.32696098039258303,14.811215168463747,0.0,16.35,16.64,
syn_Logistica_2864_20260526170100,syn_Logistica_2864,Logistica,2026-05-26,17,12,15.17,2.0,42.0,0.1667,24.0,1.6581203937332898,38.553159058059904,0.13986896359859022,0.3418796062667102,3.4468409419400956,0.02683103640140977,17.09,8.21,16.1
syn_Logistica_2864_20260527163400,syn_Logistica_2864,Logistica,2026-05-27,16,8,6.57,2.0,232.0,0.0,16.0,1.654451968197084,202.50067109232452,0.0,0.34554803180291604,29.499328907675476,0.0,17.28,12.72,
syn_Logistica_2864_20260528100200,syn_Logistica_2864,Logistica,2026-05-28,10,8,9.13,2.0,131.0,0.0,16.0,1.8013124637586642,112.19915635889751,0.0,0.19868753624133584,18.80084364110249,0.0,9.93,14.35,
syn_Reportes_69a4_20260508092500,syn_Reportes_69a4,Reportes,2026-05-08,9,6,6.63,2.0,398.0,0.0,12.0,1.8029716925810277,289.12956457383683,0.0,0.19702830741897226,108.87043542616317,0.0,9.85,27.35,
syn_Reportes_69a4_20260509151600,syn_Reportes_69a4,Reportes,2026-05-09,15,4,5.42,2.0,116.0,0.0,8.0,1.6388074993600945,94.2090699496295,0.0,0.3611925006399055,21.790930050370505,0.0,18.06,18.79,
syn_Reportes_69a4_20260510151200,syn_Reportes_69a4,Reportes,2026-05-10,15,5,4.55,2.0,0.0,0.0,10.0,1.9813300146192632,0.0,0.0,0.01866998538073683,0.0,0.0,0.93,,
syn_Reportes_69a4_20260511180900,syn_Reportes_69a4,Reportes,2026-05-11,18,8,8.15,2.0,164.0,0.0,16.0,1.5780942265847262,127.57007484218101,0.0,0.4219057734152738,36.429925157818985,0.0,21.1,22.21,
syn_Reportes_69a4_20260512101500,syn_Reportes_69a4,Reportes,2026-05-12,10,6,4.58,2.0,29.0,0.0,12.0,1.6961152401748885,23.101191463052054,0.0,0.30388475982511154,5.898808536947946,0.0,15.19,20.34,
syn_Reportes_69a4_20260513182100,syn_Reportes_69a4,Reportes,2026-05-13,18,6,5.92,2.0,355.0,0.0,12.0,1.5602700189624212,299.0504070460862,0.0,0.43972998103757877,55.94959295391379,0.0,21.99,15.76,
syn_Reportes_69a4_20260514120500,syn_Reportes_69a4,Reportes,2026-05-14,12,4,2.62,2.0,157.0,0.0,8.0,1.7821246864111149,142.6665489575373,0.0,0.21787531358888512,14.333451042462713,0.0,10.89,9.13,
syn_Reportes_69a4_20260515083700,syn_Reportes_69a4,Reportes,2026-05-15,8,9,11.27,2.0,226.0,0.0,18.0,1.505171247725367,178.6981522927547,0.0,0.4948287522746331,47.30184770724529,0.0,24.74,20.93,
syn_Reportes_69a4_20260516184000,syn_Reportes_69a4,Reportes,2026-05-16,18,6,6.97,2.0,0.0,0.0,12.0,1.9540347454220595,0.0,0.0,0.04596525457794054,0.0,0.0,2.3,,
syn_Reportes_69a4_20260517125100,syn_Reportes_69a4,Reportes,2026-05-17,12,7,5.95,2.0,137.0,0.0,14.0,1.7116689543219947,109.55925377301666,0.0,0.28833104567800527,27.440746226983336,0.0,14.42,20.03,
syn_Reportes_69a4_20260518102800,syn_Reportes_69a4,Reportes,2026-05-18,10,4,2.93,2.0,0.0,0.0,8.0,1.6079029671604848,0.0,0.0,0.39209703283951525,0.0,0.0,19.6,,
syn_Reportes_69a4_20260519161200,syn_Reportes_69a4,Reportes,2026-05-19,16,7,6.4,2.0,0.0,0.0,14.0,1.8667786324939346,0.0,0.0,0.1332213675060654,0.0,0.0,6.66,,
syn_Reportes_69a4_20260520184100,syn_Reportes_69a4,Reportes,2026-05-20,18,8,10.93,2.0,0.0,0.0,16.0,1.7190351432578208,0.0,0.0,0.2809648567421792,0.0,0.0,14.05,,
syn_Reportes_69a4_20260521152600,syn_Reportes_69a4,Reportes,2026-05-21,15,5,5.32,2.0,217.0,0.0,10.0,1.8203571889856052,170.67472785392656,0.0,0.17964281101439483,46.325272146073445,0.0,8.98,21.35,
syn_Reportes_69a4_20260522135100,syn_Reportes_69a4,Reportes,2026-05-22,13,7,6.35,2.0,381.0,0.0,14.0,1.7552737186315022,328.15625727720976,0.0,0.24472628136849783,52.84374272279024,0.0,12.24,13.87,
syn_Reportes_69a4_20260523163600,syn_Reportes_69a4,Reportes,2026-05-23,16,6,5.83,2.0,81.0,0.1667,12.0,1.5808967531793119,70.31578207789165,0.12114312127231007,0.4191032468206881,10.684217922108346,0.04555687872768992,20.96,13.19,27.33
syn_Reportes_69a4_20260524141200,syn_Reportes_69a4,Reportes,2026-05-24,14,8,8.88,2.0,0.0,0.0,16.0,1.692823366135118,0.0,0.0,0.30717663386488203,0.0,0.0,15.36,,
syn_Reportes_69a4_20260525120800,syn_Reportes_69a4,Reportes,2026-05-25,12,7,5.72,2.0,0.0,0.0,14.0,1.5446325786021304,0.0,0.0,0.45536742139786957,0.0,0.0,22.77,,
syn_Reportes_69a4_20260526150300,syn_Reportes_69a4,Reportes,2026-05-26,15,9,9.0,2.0,263.0,0.0,18.0,1.780523891412916,210.99314389189584,0.0,0.219476108587084,52.00685610810416,0.0,10.97,19.77,
syn_Reportes_69a4_20260527111300,syn_Reportes_69a4,Reportes,2026-05-27,11,9,9.83,2.0,58.0,0.0,18.0,1.810312242837934,48.56112519925516,0.0,0.1896877571620661,9.438874800744841,0.0,9.48,16.27,
syn_Reportes_69a4_20260528093300,syn_Reportes_69a4,Reportes,2026-05-28,9,4,3.85,2.0,231.0,0.0,8.0,1.7671580681255248,183.67574124545035,0.0,0.23284193187447522,47.324258754549646,0.0,11.64,20.49,
syn_Reportes_f207_20260508141800,syn_Reportes_f207,Reportes,2026-05-08,14,7,5.87,2.0,90.0,0.0,14.0,1.6661091719647318,77.55196543590178,0.0,0.33389082803526815,12.448034564098222,0.0,16.69,13.83,
syn_Reportes_f207_20260509133500,syn_Reportes_f207,Reportes,2026-05-09,13,8,8.12,2.0,176.0,0.0,16.0,1.3915611365335718,147.4519268334619,0.0,0.6084388634664282,28.548073166538103,0.0,30.42,16.22,
syn_Reportes_f207_20260510183400,syn_Reportes_f207,Reportes,2026-05-10,18,4,3.15,2.0,136.0,0.0,8.0,1.6837291243554102,106.83807451899557,0.0,0.3162708756445898,29.16192548100443,0.0,15.81,21.44,
syn_Reportes_f207_20260511114800,syn_Reportes_f207,Reportes,2026-05-11,11,8,6.67,2.0,0.0,0.0,16.0,1.7803526462122858,0.0,0.0,0.21964735378771416,0.0,0.0,10.98,,
syn_Reportes_f207_20260512180800,syn_Reportes_f207,Reportes,2026-05-12,18,5,4.87,2.0,42.0,0.0,10.0,1.5884343265458714,30.91280185394324,0.0,0.41156567345412864,11.08719814605676,0.0,20.58,26.4,
syn_Reportes_f207_20260513144100,syn_Reportes_f207,Reportes,2026-05-13,14,5,5.65,2.0,229.0,0.0,10.0,1.7718393472382759,195.25828176955616,0.0,0.22816065276172415,33.74171823044384,0.0,11.41,14.73,
syn_Reportes_f207_20260514072500,syn_Reportes_f207,Reportes,2026-05-14,7,9,10.0,2.0,0.0,0.0,18.0,1.7581095786847998,0.0,0.0,0.24189042131520022,0.0,0.0,12.09,,
syn_Reportes_f207_20260515170400,syn_Reportes_f207,Reportes,2026-05-15,17,5,5.52,2.0,236.0,0.0,10.0,1.7287922544673942,199.42483239768666,0.0,0.27120774553260585,36.57516760231334,0.0,13.56,15.5,
syn_Reportes_f207_20260516153000,syn_Reportes_f207,Reportes,2026-05-16,15,8,8.0,2.0,42.0,0.0,16.0,1.8044913371474642,35.29743807912223,0.0,0.19550866285253576,6.70256192087777,0.0,9.78,15.96,
syn_Reportes_f207_20260517161300,syn_Reportes_f207,Reportes,2026-05-17,16,8,7.25,2.0,180.0,0.0,16.0,1.7926150238316427,144.66130866675846,0.0,0.20738497616835727,35.33869133324154,0.0,10.37,19.63,
syn_Reportes_f207_20260518181600,syn_Reportes_f207,Reportes,2026-05-18,18,6,7.23,2.0,434.0,0.0,12.0,1.6692933036056237,333.2056126077,0.0,0.33070669639437633,100.7943873923,0.0,16.54,23.22,
syn_Reportes_f207_20260519070600,syn_Reportes_f207,Reportes,2026-05-19,7,4,2.6,2.0,156.0,0.0,8.0,1.671148132928448,119.3991246162003,0.0,0.3288518670715519,36.6008753837997,0.0,16.44,23.46,
syn_Reportes_f207_20260520153300,syn_Reportes_f207,Reportes,2026-05-20,15,6,6.35,2.0,0.0,0.0,12.0,1.4962385333046213,0.0,0.0,0.5037614666953787,0.0,0.0,25.19,,
syn_Reportes_f207_20260521152300,syn_Reportes_f207,Reportes,2026-05-21,15,4,4.28,2.0,182.0,0.0,8.0,1.603891136893181,152.50913558273487,0.0,0.39610886310681903,29.49086441726513,0.0,19.81,16.2,
syn_Reportes_f207_20260522165900,syn_Reportes_f207,Reportes,2026-05-22,16,7,6.65,2.0,94.0,0.0,14.0,1.5248440135631025,72.08519354073879,0.0,0.4751559864368975,21.914806459261214,0.0,23.76,23.31,
syn_Reportes_f207_20260523171200,syn_Reportes_f207,Reportes,2026-05-23,17,8,8.63,2.0,106.0,0.0,16.0,1.5916096898891134,89.72621666223826,0.0,0.40839031011088656,16.273783337761742,0.0,20.42,15.35,
syn_Reportes_f207_20260524080500,syn_Reportes_f207,Reportes,2026-05-24,8,5,3.68,2.0,120.0,0.0,10.0,1.659148515868939,84.57682581355947,0.0,0.34085148413106103,35.423174186440534,0.0,17.04,29.52,
syn_Reportes_f207_20260525082200,syn_Reportes_f207,Reportes,2026-05-25,8,6,5.97,2.0,230.0,0.0,12.0,1.5616741605146527,185.83922524806277,0.0,0.4383258394853473,44.160774751937225,0.0,21.92,19.2,
syn_Reportes_f207_20260526131100,syn_Reportes_f207,Reportes,2026-05-26,13,5,3.55,2.0,52.0,0.0,10.0,1.821665859583865,38.457066962290305,0.0,0.17833414041613493,13.542933037709695,0.0,8.92,26.04,
syn_Reportes_f207_20260527183300,syn_Reportes_f207,Reportes,2026-05-27,18,5,5.7,2.0,342.0,0.0,10.0,1.7039849544753696,306.0987412038356,0.0,0.2960150455246304,35.90125879616443,0.0,14.8,10.5,
syn_Reportes_f207_20260528083000,syn_Reportes_f207,Reportes,2026-05-28,8,7,4.78,2.0,69.0,0.0,14.0,1.7065659415274625,53.84885515956943,0.0,0.29343405847253745,15.151144840430568,0.0,14.67,21.96,
syn_Ventas_4aed_20260508174700,syn_Ventas_4aed,Ventas,2026-05-08,17,6,3.97,2.0,61.0,0.0,12.0,1.475045380029553,44.152891196536466,0.0,0.5249546199704469,16.847108803463534,0.0,26.25,27.62,
syn_Ventas_4aed_20260509150700,syn_Ventas_4aed,Ventas,2026-05-09,15,11,11.13,2.091,103.0,0.0,23.0,1.754789145829008,86.31224920039205,0.0,0.3362108541709923,16.687750799607954,0.0,16.08,16.2,
syn_Ventas_4aed_20260510091600,syn_Ventas_4aed,Ventas,2026-05-10,9,7,7.1,2.0,426.0,0.0,14.0,1.52150363742925,297.6552671503105,0.0,0.4784963625707499,128.34473284968948,0.0,23.92,30.13,
syn_Ventas_4aed_20260511092900,syn_Ventas_4aed,Ventas,2026-05-11,9,5,4.78,2.0,0.0,0.0,10.0,1.5029286868910943,0.0,0.0,0.49707131310890573,0.0,0.0,24.85,,
syn_Ventas_4aed_20260512071500,syn_Ventas_4aed,Ventas,2026-05-12,7,6,5.55,2.0,118.0,0.0,12.0,1.5876354872033722,77.747722398945,0.0,0.4123645127966278,40.252277601055,0.0,20.62,34.11,
syn_Ventas_4aed_20260513103700,syn_Ventas_4aed,Ventas,2026-05-13,10,8,9.02,2.0,90.0,0.125,16.0,1.5724207064918196,62.95814855487623,0.07920065802179427,0.42757929350818036,27.04185144512377,0.04579934197820573,21.38,30.05,36.64
syn_Ventas_4aed_20260514112900,syn_Ventas_4aed,Ventas,2026-05-14,11,8,5.77,2.0,325.0,0.125,16.0,1.587919068385898,240.90784680084903,0.07583043615180687,0.4120809316141021,84.09215319915097,0.049169563848193126,20.6,25.87,39.34
syn_Ventas_4aed_20260515150500,syn_Ventas_4aed,Ventas,2026-05-15,15,7,6.98,2.0,419.0,0.2857,14.0,1.5065883510924745,286.9369396971288,0.1664792338581851,0.49341164890752554,132.06306030287118,0.1192207661418149,24.67,31.52,41.73
syn_Ventas_4aed_20260516125600,syn_Ventas_4aed,Ventas,2026-05-16,12,6,5.68,2.0,61.0,0.0,12.0,1.4904742140278502,41.24752633568879,0.0,0.5095257859721498,19.75247366431121,0.0,25.48,32.38,
syn_Ventas_4aed_20260517070500,syn_Ventas_4aed,Ventas,2026-05-17,7,11,13.55,2.0,0.0,0.1818,22.0,1.5986561329001925,0.0,0.12590466247610685,0.4013438670998075,0.0,0.05589533752389314,20.07,,30.75
syn_Ventas_4aed_20260518111000,syn_Ventas_4aed,Ventas,2026-05-18,11,6,4.63,2.167,38.0,0.0,13.0,1.6888111667269252,27.341883214864886,0.0,0.4781888332730746,10.658116785135114,0.0,22.07,28.05,
syn_Ventas_4aed_20260519122700,syn_Ventas_4aed,Ventas,2026-05-19,12,6,5.73,2.167,42.0,0.1667,13.0,1.7324474105574497,28.176206819015675,0.08802745898576596,0.43455258944255015,13.823793180984325,0.07867254101423403,20.05,32.91,47.19
syn_Ventas_4aed_20260520093900,syn_Ventas_4aed,Ventas,2026-05-20,9,9,8.12,2.0,285.0,0.0,18.0,1.5589720837813696,219.77416093942415,0.0,0.44102791621863036,65.22583906057585,0.0,22.05,22.89,
syn_Ventas_4aed_20260521174400,syn_Ventas_4aed,Ventas,2026-05-21,17,5,4.25,2.0,107.0,0.0,10.0,1.668939748459117,81.51329936166326,0.0,0.3310602515408829,25.486700638336742,0.0,16.55,23.82,
syn_Ventas_4aed_20260522094700,syn_Ventas_4aed,Ventas,2026-05-22,9,12,12.82,2.0,103.0,0.0,24.0,1.5921315707405597,68.91909273851309,0.0,0.40786842925944033,34.080907261486914,0.0,20.39,33.09,
syn_Ventas_4aed_20260523150100,syn_Ventas_4aed,Ventas,2026-05-23,15,11,10.02,2.091,44.0,0.0909,23.0,1.708323073708573,33.44854576177139,0.058451216677029856,0.38267692629142713,10.551454238228608,0.03244878332297014,18.3,23.98,35.7
syn_Ventas_4aed_20260524132500,syn_Ventas_4aed,Ventas,2026-05-24,13,8,6.48,2.0,118.0,0.125,16.0,1.5273810735148587,82.60311495725392,0.08500754218080697,0.47261892648514126,35.39688504274608,0.03999245781919303,23.63,30.0,31.99
syn_Ventas_4aed_20260525125400,syn_Ventas_4aed,Ventas,2026-05-25,12,8,5.92,2.0,355.0,0.25,16.0,1.4280145183866457,207.74278808181398,0.15561828938135522,0.5719854816133543,147.25721191818602,0.09438171061864478,28.6,41.48,37.75
syn_Ventas_4aed_20260526122700,syn_Ventas_4aed,Ventas,2026-05-26,12,10,8.3,2.1,0.0,0.1,21.0,1.5228451952790134,0.0,0.06426109840591264,0.5771548047209867,0.0,0.035738901594087366,27.48,,35.74
syn_Ventas_4aed_20260527174300,syn_Ventas_4aed,Ventas,2026-05-27,17,5,5.85,2.2,304.0,0.0,11.0,1.6797826750074687,234.8775065239553,0.0,0.5202173249925315,69.1224934760447,0.0,23.65,22.74,
syn_Ventas_4aed_20260528170500,syn_Ventas_4aed,Ventas,2026-05-28,17,7,5.4,2.143,324.0,0.0,15.0,1.7170224276323003,236.87975573350312,0.0,0.4259775723676995,87.12024426649688,0.0,19.88,26.89,
syn_Ventas_6a40_20260508070900,syn_Ventas_6a40,Ventas,2026-05-08,7,12,11.25,2.0,0.0,0.5,24.0,1.681711178742027,0.0,0.34176201543103035,0.3182888212579731,0.0,0.15823798456896965,15.91,,31.65
syn_Ventas_6a40_20260509123200,syn_Ventas_6a40,Ventas,2026-05-09,12,8,6.97,2.0,0.0,0.0,16.0,1.4706142766959847,0.0,0.0,0.5293857233040153,0.0,0.0,26.47,,
syn_Ventas_6a40_20260510092000,syn_Ventas_6a40,Ventas,2026-05-10,9,8,9.23,2.0,109.0,0.125,16.0,1.6154409526097517,71.38381902875156,0.07581460574203316,0.38455904739024827,37.61618097124844,0.049185394257966836,19.23,34.51,39.35
syn_Ventas_6a40_20260511071000,syn_Ventas_6a40,Ventas,2026-05-11,7,12,10.67,2.0,302.0,0.0,24.0,1.690343478441477,193.43988041770334,0.0,0.30965652155852297,108.56011958229666,0.0,15.48,35.95,
syn_Ventas_6a40_20260512120200,syn_Ventas_6a40,Ventas,2026-05-12,12,11,12.03,2.0,0.0,0.0,22.0,1.4877379265352133,0.0,0.0,0.5122620734647867,0.0,0.0,25.61,,
syn_Ventas_6a40_20260513161900,syn_Ventas_6a40,Ventas,2026-05-13,16,5,4.8,2.0,270.0,0.0,10.0,1.6381187431082345,181.65446097145838,0.0,0.36188125689176553,88.34553902854162,0.0,18.09,32.72,
syn_Ventas_6a40_20260514102600,syn_Ventas_6a40,Ventas,2026-05-14,10,12,12.28,2.0,0.0,0.0833,24.0,1.5818919175395723,0.0,0.05723053339867482,0.41810808246042774,0.0,0.026069466601325177,20.91,,31.3
syn_Ventas_6a40_20260515083900,syn_Ventas_6a40,Ventas,2026-05-15,8,8,11.25,2.0,38.0,0.0,16.0,1.5264786433528417,26.165660160853964,0.0,0.47352135664715833,11.834339839146036,0.0,23.68,31.14,
syn_Ventas_6a40_20260516185500,syn_Ventas_6a40,Ventas,2026-05-16,18,9,10.65,2.111,0.0,0.0,19.0,1.3949135823141552,0.0,0.0,0.716086417685845,0.0,0.0,33.92,,
